#cups;fecha;hora;kwh
ES0031105511811032KD2N;08/08/2024;21;1.26
ES0022105511819019MK3F;08/08/2024;22;1.937
ES0031105511819012LM0G;08/08/2024;22;1.016
ES0031105511819013KF1L;08/08/2024;22;1.937
ES0031105511811032KD2N;08/08/2024;22;2.134
ES0022105511819019MK3F;08/08/2024;23;1.637
ES0031105511819012LM0G;08/08/2024;23;0.739
ES0031105511819013KF1L;08/08/2024;23;1.637
ES0031105511811032KD2N;08/08/2024;23;2.126
ES0022105511819019MK3F;08/08/2024;24;1.179
ES0031105511819012LM0G;08/08/2024;24;0.447
ES0031105511819013KF1L;08/08/2024;24;1.179
ES0031105511811032KD2N;08/08/2024;24;2.151
ES0022105511819019MK3F;09/08/2024;1;1.489
ES0031105511819012LM0G;09/08/2024;1;0.864
ES0031105511819013KF1L;09/08/2024;1;1.489
ES0031105511811032KD2N;09/08/2024;1;1.931
ES0022105511819019MK3F;09/08/2024;2;1.262
ES0031105511819012LM0G;09/08/2024;2;0.906
ES0031105511819013KF1L;09/08/2024;2;1.262
ES0031105511811032KD2N;09/08/2024;2;1.502
ES0022105511819019MK3F;09/08/2024;3;1.733
ES0031105511819012LM0G;09/08/2024;3;0.98
ES0031105511819013KF1L;09/08/2024;3;1.733
ES0031105511811032KD2N;09/08/2024;3;2.414
ES0022105511819019MK3F;09/08/2024;4;0.82
ES0031105511819012LM0G;09/08/2024;4;0.419
ES0031105511819013KF1L;09/08/2024;4;0.82
ES0031105511811032KD2N;09/08/2024;4;0.975
ES0022105511819019MK3F;09/08/2024;5;1.13
ES0031105511819012LM0G;09/08/2024;5;0.371
ES0031105511819013KF1L;09/08/2024;5;1.13
ES0031105511811032KD2N;09/08/2024;5;1.519
ES0022105511819019MK3F;09/08/2024;6;1.102
ES0031105511819012LM0G;09/08/2024;6;0.854
ES0031105511819013KF1L;09/08/2024;6;1.102
ES0031105511811032KD2N;09/08/2024;6;1.401
ES0022105511819019MK3F;09/08/2024;7;1.357
ES0031105511819012LM0G;09/08/2024;7;0.416
ES0031105511819013KF1L;09/08/2024;7;1.357
ES0031105511811032KD2N;09/08/2024;7;2.182
ES0022105511819019MK3F;09/08/2024;8;1.048
ES0031105511819012LM0G;09/08/2024;8;0.716
ES0031105511819013KF1L;09/08/2024;8;1.048
ES0031105511811032KD2N;09/08/2024;8;1.302
ES0022105511819019MK3F;09/08/2024;9;0.756
ES0031105511819012LM0G;09/08/2024;9;0.513
ES0031105511819013KF1L;09/08/2024;9;0.756
ES0031105511811032KD2N;09/08/2024;9;1.477
ES0022105511819019MK3F;09/08/2024;10;1.515
ES0031105511819012LM0G;09/08/2024;10;0.542
ES0031105511819013KF1L;09/08/2024;10;1.515
ES0031105511811032KD2N;09/08/2024;10;1.855
ES0022105511819019MK3F;09/08/2024;11;1.79
ES0031105511819012LM0G;09/08/2024;11;1.01
ES0031105511819013KF1L;09/08/2024;11;1.79
ES0031105511811032KD2N;09/08/2024;11;2.725
ES0022105511819019MK3F;09/08/2024;12;0.665
ES0031105511819012LM0G;09/08/2024;12;0.398
ES0031105511819013KF1L;09/08/2024;12;0.665
ES0031105511811032KD2N;09/08/2024;12;0.858
ES0022105511819019MK3F;09/08/2024;13;0.971
ES0031105511819012LM0G;09/08/2024;13;0.873
ES0031105511819013KF1L;09/08/2024;13;0.971
ES0031105511811032KD2N;09/08/2024;13;1.885
ES0022105511819019MK3F;09/08/2024;14;0.441
ES0031105511819012LM0G;09/08/2024;14;0.356
ES0031105511819013KF1L;09/08/2024;14;0.441
ES0031105511811032KD2N;09/08/2024;14;0.961
ES0022105511819019MK3F;09/08/2024;15;1.471
ES0031105511819012LM0G;09/08/2024;15;0.926
ES0031105511819013KF1L;09/08/2024;15;1.471
ES0031105511811032KD2N;09/08/2024;15;1.571
ES0022105511819019MK3F;09/08/2024;16;1.027
ES0031105511819012LM0G;09/08/2024;16;0.883
ES0031105511819013KF1L;09/08/2024;16;1.027
ES0031105511811032KD2N;09/08/2024;16;1.622
ES0022105511819019MK3F;09/08/2024;17;3.35
ES0031105511819012LM0G;09/08/2024;17;3.059
ES0031105511819013KF1L;09/08/2024;17;3.35
ES0031105511811032KD2N;09/08/2024;17;3.775
ES0022105511819019MK3F;09/08/2024;18;2.925
ES0031105511819012LM0G;09/08/2024;18;1.94
ES0031105511819013KF1L;09/08/2024;18;2.925
ES0031105511811032KD2N;09/08/2024;18;3.908
ES0022105511819019MK3F;09/08/2024;19;2.248
ES0031105511819012LM0G;09/08/2024;19;1.455
ES0031105511819013KF1L;09/08/2024;19;2.248
ES0031105511811032KD2N;09/08/2024;19;2.841
ES0022105511819019MK3F;09/08/2024;20;1.096
ES0031105511819012LM0G;09/08/2024;20;0.983
ES0031105511819013KF1L;09/08/2024;20;1.096
ES0031105511811032KD2N;09/08/2024;20;1.933
ES0022105511819019MK3F;09/08/2024;21;1.743
ES0031105511819012LM0G;09/08/2024;21;0.97
ES0031105511819013KF1L;09/08/2024;21;1.743
ES0031105511811032KD2N;09/08/2024;21;2.394
ES0022105511819019MK3F;09/08/2024;22;0.6
ES0031105511819012LM0G;09/08/2024;22;0.18
ES0031105511819013KF1L;09/08/2024;22;0.6
ES0031105511811032KD2N;09/08/2024;22;1.135
ES0022105511819019MK3F;09/08/2024;23;1.463
ES0031105511819012LM0G;09/08/2024;23;0.591
ES0031105511819013KF1L;09/08/2024;23;1.463
ES0031105511811032KD2N;09/08/2024;23;1.578
ES0022105511819019MK3F;09/08/2024;24;3.691
ES0031105511819012LM0G;09/08/2024;24;3.538
ES0031105511819013KF1L;09/08/2024;24;3.691
ES0031105511811032KD2N;09/08/2024;24;4.005
ES0022105511819019MK3F;10/08/2024;1;7.249
ES0031105511819012LM0G;10/08/2024;1;6.791
ES0031105511819013KF1L;10/08/2024;1;7.249
ES0031105511811032KD2N;10/08/2024;1;7.905
ES0022105511819019MK3F;10/08/2024;2;7.744
ES0031105511819012LM0G;10/08/2024;2;7.179
ES0031105511819013KF1L;10/08/2024;2;7.744
ES0031105511811032KD2N;10/08/2024;2;7.895
ES0022105511819019MK3F;10/08/2024;3;6.484
ES0031105511819012LM0G;10/08/2024;3;6.273
ES0031105511819013KF1L;10/08/2024;3;6.484
ES0031105511811032KD2N;10/08/2024;3;7.305
ES0022105511819019MK3F;10/08/2024;4;7.489
ES0031105511819012LM0G;10/08/2024;4;6.541
ES0031105511819013KF1L;10/08/2024;4;7.489
ES0031105511811032KD2N;10/08/2024;4;7.897
ES0022105511819019MK3F;10/08/2024;5;6.988
ES0031105511819012LM0G;10/08/2024;5;6.42
ES0031105511819013KF1L;10/08/2024;5;6.988
ES0031105511811032KD2N;10/08/2024;5;7.429
ES0022105511819019MK3F;10/08/2024;6;6.99
ES0031105511819012LM0G;10/08/2024;6;6.156
ES0031105511819013KF1L;10/08/2024;6;6.99
ES0031105511811032KD2N;10/08/2024;6;7.416
ES0022105511819019MK3F;10/08/2024;7;5.924
ES0031105511819012LM0G;10/08/2024;7;5.543
ES0031105511819013KF1L;10/08/2024;7;5.924
ES0031105511811032KD2N;10/08/2024;7;6.344
ES0022105511819019MK3F;10/08/2024;8;1.738
ES0031105511819012LM0G;10/08/2024;8;0.866
ES0031105511819013KF1L;10/08/2024;8;1.738
ES0031105511811032KD2N;10/08/2024;8;2.439
ES0022105511819019MK3F;10/08/2024;9;1.947
ES0031105511819012LM0G;10/08/2024;9;1.083
ES0031105511819013KF1L;10/08/2024;9;1.947
ES0031105511811032KD2N;10/08/2024;9;2.629
ES0022105511819019MK3F;10/08/2024;10;2.016
ES0031105511819012LM0G;10/08/2024;10;1.118
ES0031105511819013KF1L;10/08/2024;10;2.016
ES0031105511811032KD2N;10/08/2024;10;2.415
ES0022105511819019MK3F;10/08/2024;11;0.68
ES0031105511819012LM0G;10/08/2024;11;0.49
ES0031105511819013KF1L;10/08/2024;11;0.68
ES0031105511811032KD2N;10/08/2024;11;1.289
ES0022105511819019MK3F;10/08/2024;12;1.112
ES0031105511819012LM0G;10/08/2024;12;0.483
ES0031105511819013KF1L;10/08/2024;12;1.112
ES0031105511811032KD2N;10/08/2024;12;1.779
ES0022105511819019MK3F;10/08/2024;13;1.851
ES0031105511819012LM0G;10/08/2024;13;1.076
ES0031105511819013KF1L;10/08/2024;13;1.851
ES0031105511811032KD2N;10/08/2024;13;2.841
ES0022105511819019MK3F;10/08/2024;14;1.273
ES0031105511819012LM0G;10/08/2024;14;0.843
ES0031105511819013KF1L;10/08/2024;14;1.273
ES0031105511811032KD2N;10/08/2024;14;2.084
ES0022105511819019MK3F;10/08/2024;15;4.832
ES0031105511819012LM0G;10/08/2024;15;4.042
ES0031105511819013KF1L;10/08/2024;15;4.832
ES0031105511811032KD2N;10/08/2024;15;5.821
ES0022105511819019MK3F;10/08/2024;16;2.728
ES0031105511819012LM0G;10/08/2024;16;2.326
ES0031105511819013KF1L;10/08/2024;16;2.728
ES0031105511811032KD2N;10/08/2024;16;3.134
ES0022105511819019MK3F;10/08/2024;17;0.72
ES0031105511819012LM0G;10/08/2024;17;0.625
ES0031105511819013KF1L;10/08/2024;17;0.72
ES0031105511811032KD2N;10/08/2024;17;1.66
ES0022105511819019MK3F;10/08/2024;18;1.493
ES0031105511819012LM0G;10/08/2024;18;0.883
ES0031105511819013KF1L;10/08/2024;18;1.493
ES0031105511811032KD2N;10/08/2024;18;2.106
ES0022105511819019MK3F;10/08/2024;19;1.285
ES0031105511819012LM0G;10/08/2024;19;0.971
ES0031105511819013KF1L;10/08/2024;19;1.285
ES0031105511811032KD2N;10/08/2024;19;2.24
ES0022105511819019MK3F;10/08/2024;20;1.615
ES0031105511819012LM0G;10/08/2024;20;0.626
ES0031105511819013KF1L;10/08/2024;20;1.615
ES0031105511811032KD2N;10/08/2024;20;1.819
ES0022105511819019MK3F;10/08/2024;21;3.17
ES0031105511819012LM0G;10/08/2024;21;2.493
ES0031105511819013KF1L;10/08/2024;21;3.17
ES0031105511811032KD2N;10/08/2024;21;3.932
ES0022105511819019MK3F;10/08/2024;22;4.217
ES0031105511819012LM0G;10/08/2024;22;4.039
ES0031105511819013KF1L;10/08/2024;22;4.217
ES0031105511811032KD2N;10/08/2024;22;4.579
ES0022105511819019MK3F;10/08/2024;23;3.623
ES0031105511819012LM0G;10/08/2024;23;2.964
ES0031105511819013KF1L;10/08/2024;23;3.623
ES0031105511811032KD2N;10/08/2024;23;3.852
ES0022105511819019MK3F;10/08/2024;24;1.57
ES0031105511819012LM0G;10/08/2024;24;0.912
ES0031105511819013KF1L;10/08/2024;24;1.57
ES0031105511811032KD2N;10/08/2024;24;2.404
ES0022105511819019MK3F;11/08/2024;1;1.672
ES0031105511819012LM0G;11/08/2024;1;0.705
ES0031105511819013KF1L;11/08/2024;1;1.672
ES0031105511811032KD2N;11/08/2024;1;1.722
ES0022105511819019MK3F;11/08/2024;2;1.891
ES0031105511819012LM0G;11/08/2024;2;0.993
ES0031105511819013KF1L;11/08/2024;2;1.891
ES0031105511811032KD2N;11/08/2024;2;2.863
ES0022105511819019MK3F;11/08/2024;3;1.232
ES0031105511819012LM0G;11/08/2024;3;0.244
ES0031105511819013KF1L;11/08/2024;3;1.232
ES0031105511811032KD2N;11/08/2024;3;1.438
ES0022105511819019MK3F;11/08/2024;4;0.611
ES0031105511819012LM0G;11/08/2024;4;0.281
ES0031105511819013KF1L;11/08/2024;4;0.611
ES0031105511811032KD2N;11/08/2024;4;1.194
ES0022105511819019MK3F;11/08/2024;5;1.806
ES0031105511819012LM0G;11/08/2024;5;0.859
ES0031105511819013KF1L;11/08/2024;5;1.806
ES0031105511811032KD2N;11/08/2024;5;2.088
ES0022105511819019MK3F;11/08/2024;6;1.776
ES0031105511819012LM0G;11/08/2024;6;0.839
ES0031105511819013KF1L;11/08/2024;6;1.776
ES0031105511811032KD2N;11/08/2024;6;2.151
ES0022105511819019MK3F;11/08/2024;7;1.978
ES0031105511819012LM0G;11/08/2024;7;0.983
ES0031105511819013KF1L;11/08/2024;7;1.978
ES0031105511811032KD2N;11/08/2024;7;2.675
ES0022105511819019MK3F;11/08/2024;8;1.512
ES0031105511819012LM0G;11/08/2024;8;0.777
ES0031105511819013KF1L;11/08/2024;8;1.512
ES0031105511811032KD2N;11/08/2024;8;1.637
ES0022105511819019MK3F;11/08/2024;9;1.677
ES0031105511819012LM0G;11/08/2024;9;0.887
ES0031105511819013KF1L;11/08/2024;9;1.677
ES0031105511811032KD2N;11/08/2024;9;2.641
ES0022105511819019MK3F;11/08/2024;10;1.447
ES0031105511819012LM0G;11/08/2024;10;1.004
ES0031105511819013KF1L;11/08/2024;10;1.447
ES0031105511811032KD2N;11/08/2024;10;2.212
ES0022105511819019MK3F;11/08/2024;11;1.506
ES0031105511819012LM0G;11/08/2024;11;1.098
ES0031105511819013KF1L;11/08/2024;11;1.506
ES0031105511811032KD2N;11/08/2024;11;1.826
ES0022105511819019MK3F;11/08/2024;12;1.527
ES0031105511819012LM0G;11/08/2024;12;0.861
ES0031105511819013KF1L;11/08/2024;12;1.527
ES0031105511811032KD2N;11/08/2024;12;1.929
ES0022105511819019MK3F;11/08/2024;13;1.179
ES0031105511819012LM0G;11/08/2024;13;0.692
ES0031105511819013KF1L;11/08/2024;13;1.179
ES0031105511811032KD2N;11/08/2024;13;1.359
ES0022105511819019MK3F;11/08/2024;14;0.529
ES0031105511819012LM0G;11/08/2024;14;0.338
ES0031105511819013KF1L;11/08/2024;14;0.529
ES0031105511811032KD2N;11/08/2024;14;1.336
ES0022105511819019MK3F;11/08/2024;15;0.929
ES0031105511819012LM0G;11/08/2024;15;0.628
ES0031105511819013KF1L;11/08/2024;15;0.929
ES0031105511811032KD2N;11/08/2024;15;1.157
ES0022105511819019MK3F;11/08/2024;16;1.221
ES0031105511819012LM0G;11/08/2024;16;0.485
ES0031105511819013KF1L;11/08/2024;16;1.221
ES0031105511811032KD2N;11/08/2024;16;1.35
ES0022105511819019MK3F;11/08/2024;17;1.49
ES0031105511819012LM0G;11/08/2024;17;0.971
ES0031105511819013KF1L;11/08/2024;17;1.49
ES0031105511811032KD2N;11/08/2024;17;2.102
ES0022105511819019MK3F;11/08/2024;18;1.124
ES0031105511819012LM0G;11/08/2024;18;1.097
ES0031105511819013KF1L;11/08/2024;18;1.124
ES0031105511811032KD2N;11/08/2024;18;1.227
ES0022105511819019MK3F;11/08/2024;19;1.136
ES0031105511819012LM0G;11/08/2024;19;0.456
ES0031105511819013KF1L;11/08/2024;19;1.136
ES0031105511811032KD2N;11/08/2024;19;1.739
ES0022105511819019MK3F;11/08/2024;20;0.582
ES0031105511819012LM0G;11/08/2024;20;0.474
ES0031105511819013KF1L;11/08/2024;20;0.582
ES0031105511811032KD2N;11/08/2024;20;0.72
ES0022105511819019MK3F;11/08/2024;21;0.781
ES0031105511819012LM0G;11/08/2024;21;0.464
ES0031105511819013KF1L;11/08/2024;21;0.781
ES0031105511811032KD2N;11/08/2024;21;0.985
ES0022105511819019MK3F;11/08/2024;22;0.987
ES0031105511819012LM0G;11/08/2024;22;0.521
ES0031105511819013KF1L;11/08/2024;22;0.987
ES0031105511811032KD2N;11/08/2024;22;1.291
ES0022105511819019MK3F;11/08/2024;23;0.941
ES0031105511819012LM0G;11/08/2024;23;0.901
ES0031105511819013KF1L;11/08/2024;23;0.941
ES0031105511811032KD2N;11/08/2024;23;1.822
ES0022105511819019MK3F;11/08/2024;24;1.327
ES0031105511819012LM0G;11/08/2024;24;1.046
ES0031105511819013KF1L;11/08/2024;24;1.327
ES0031105511811032KD2N;11/08/2024;24;1.833
ES0022105511819019MK3F;12/08/2024;1;0.631
ES0031105511819012LM0G;12/08/2024;1;0.547
ES0031105511819013KF1L;12/08/2024;1;0.631
ES0031105511811032KD2N;12/08/2024;1;1.373
ES0022105511819019MK3F;12/08/2024;2;1
ES0031105511819012LM0G;12/08/2024;2;0.782
ES0031105511819013KF1L;12/08/2024;2;1
ES0031105511811032KD2N;12/08/2024;2;1.394
ES0022105511819019MK3F;12/08/2024;3;0.502
ES0031105511819012LM0G;12/08/2024;3;0.13
ES0031105511819013KF1L;12/08/2024;3;0.502
ES0031105511811032KD2N;12/08/2024;3;1.037
ES0022105511819019MK3F;12/08/2024;4;0.866
ES0031105511819012LM0G;12/08/2024;4;0.571
ES0031105511819013KF1L;12/08/2024;4;0.866
ES0031105511811032KD2N;12/08/2024;4;1.368
ES0022105511819019MK3F;12/08/2024;5;1.334
ES0031105511819012LM0G;12/08/2024;5;0.811
ES0031105511819013KF1L;12/08/2024;5;1.334
ES0031105511811032KD2N;12/08/2024;5;1.596
ES0022105511819019MK3F;12/08/2024;6;1.519
ES0031105511819012LM0G;12/08/2024;6;0.605
ES0031105511819013KF1L;12/08/2024;6;1.519
ES0031105511811032KD2N;12/08/2024;6;1.665
ES0022105511819019MK3F;12/08/2024;7;1.274
ES0031105511819012LM0G;12/08/2024;7;0.666
ES0031105511819013KF1L;12/08/2024;7;1.274
ES0031105511811032KD2N;12/08/2024;7;1.283
ES0022105511819019MK3F;12/08/2024;8;1.249
ES0031105511819012LM0G;12/08/2024;8;0.587
ES0031105511819013KF1L;12/08/2024;8;1.249
ES0031105511811032KD2N;12/08/2024;8;2.028
ES0022105511819019MK3F;12/08/2024;9;0.898
ES0031105511819012LM0G;12/08/2024;9;0.507
ES0031105511819013KF1L;12/08/2024;9;0.898
ES0031105511811032KD2N;12/08/2024;9;1.629
ES0022105511819019MK3F;12/08/2024;10;1.808
ES0031105511819012LM0G;12/08/2024;10;0.896
ES0031105511819013KF1L;12/08/2024;10;1.808
ES0031105511811032KD2N;12/08/2024;10;2.341
ES0022105511819019MK3F;12/08/2024;11;1.213
ES0031105511819012LM0G;12/08/2024;11;0.998
ES0031105511819013KF1L;12/08/2024;11;1.213
ES0031105511811032KD2N;12/08/2024;11;1.573
ES0022105511819019MK3F;12/08/2024;12;0.891
ES0031105511819012LM0G;12/08/2024;12;0.507
ES0031105511819013KF1L;12/08/2024;12;0.891
ES0031105511811032KD2N;12/08/2024;12;1.805
ES0022105511819019MK3F;12/08/2024;13;0.442
ES0031105511819012LM0G;12/08/2024;13;0.423
ES0031105511819013KF1L;12/08/2024;13;0.442
ES0031105511811032KD2N;12/08/2024;13;1.081
ES0022105511819019MK3F;12/08/2024;14;0.68
ES0031105511819012LM0G;12/08/2024;14;0.638
ES0031105511819013KF1L;12/08/2024;14;0.68
ES0031105511811032KD2N;12/08/2024;14;1.089
ES0022105511819019MK3F;12/08/2024;15;0.442
ES0031105511819012LM0G;12/08/2024;15;0.151
ES0031105511819013KF1L;12/08/2024;15;0.442
ES0031105511811032KD2N;12/08/2024;15;1.192
ES0022105511819019MK3F;12/08/2024;16;1.268
ES0031105511819012LM0G;12/08/2024;16;0.312
ES0031105511819013KF1L;12/08/2024;16;1.268
ES0031105511811032KD2N;12/08/2024;16;1.678
ES0022105511819019MK3F;12/08/2024;17;1.085
ES0031105511819012LM0G;12/08/2024;17;0.919
ES0031105511819013KF1L;12/08/2024;17;1.085
ES0031105511811032KD2N;12/08/2024;17;1.241
ES0022105511819019MK3F;12/08/2024;18;1.001
ES0031105511819012LM0G;12/08/2024;18;0.72
ES0031105511819013KF1L;12/08/2024;18;1.001
ES0031105511811032KD2N;12/08/2024;18;1.405
ES0022105511819019MK3F;12/08/2024;19;1.478
ES0031105511819012LM0G;12/08/2024;19;0.898
ES0031105511819013KF1L;12/08/2024;19;1.478
ES0031105511811032KD2N;12/08/2024;19;2.31
ES0022105511819019MK3F;12/08/2024;20;0.35
ES0031105511819012LM0G;12/08/2024;20;0.223
ES0031105511819013KF1L;12/08/2024;20;0.35
ES0031105511811032KD2N;12/08/2024;20;0.758
ES0022105511819019MK3F;12/08/2024;21;1.236
ES0031105511819012LM0G;12/08/2024;21;0.983
ES0031105511819013KF1L;12/08/2024;21;1.236
ES0031105511811032KD2N;12/08/2024;21;1.723
ES0022105511819019MK3F;12/08/2024;22;1.404
ES0031105511819012LM0G;12/08/2024;22;0.469
ES0031105511819013KF1L;12/08/2024;22;1.404
ES0031105511811032KD2N;12/08/2024;22;1.633
ES0022105511819019MK3F;12/08/2024;23;1.95
ES0031105511819012LM0G;12/08/2024;23;1.731
ES0031105511819013KF1L;12/08/2024;23;1.95
ES0031105511811032KD2N;12/08/2024;23;2.656
ES0022105511819019MK3F;12/08/2024;24;6.678
ES0031105511819012LM0G;12/08/2024;24;6.057
ES0031105511819013KF1L;12/08/2024;24;6.678
ES0031105511811032KD2N;12/08/2024;24;7.596
ES0022105511819019MK3F;13/08/2024;1;6.406
ES0031105511819012LM0G;13/08/2024;1;5.946
ES0031105511819013KF1L;13/08/2024;1;6.406
ES0031105511811032KD2N;13/08/2024;1;7.278
ES0022105511819019MK3F;13/08/2024;2;7.512
ES0031105511819012LM0G;13/08/2024;2;6.579
ES0031105511819013KF1L;13/08/2024;2;7.512
ES0031105511811032KD2N;13/08/2024;2;7.537
ES0022105511819019MK3F;13/08/2024;3;7.391
ES0031105511819012LM0G;13/08/2024;3;6.546
ES0031105511819013KF1L;13/08/2024;3;7.391
ES0031105511811032KD2N;13/08/2024;3;8.006
ES0022105511819019MK3F;13/08/2024;4;6.771
ES0031105511819012LM0G;13/08/2024;4;6.18
ES0031105511819013KF1L;13/08/2024;4;6.771
ES0031105511811032KD2N;13/08/2024;4;7.142
ES0022105511819019MK3F;13/08/2024;5;7.562
ES0031105511819012LM0G;13/08/2024;5;6.635
ES0031105511819013KF1L;13/08/2024;5;7.562
ES0031105511811032KD2N;13/08/2024;5;7.854
ES0022105511819019MK3F;13/08/2024;6;2.288
ES0031105511819012LM0G;13/08/2024;6;1.572
ES0031105511819013KF1L;13/08/2024;6;2.288
ES0031105511811032KD2N;13/08/2024;6;3.255
ES0022105511819019MK3F;13/08/2024;7;0.538
ES0031105511819012LM0G;13/08/2024;7;0.497
ES0031105511819013KF1L;13/08/2024;7;0.538
ES0031105511811032KD2N;13/08/2024;7;0.653
ES0022105511819019MK3F;13/08/2024;8;1.319
ES0031105511819012LM0G;13/08/2024;8;0.648
ES0031105511819013KF1L;13/08/2024;8;1.319
ES0031105511811032KD2N;13/08/2024;8;2.253
ES0022105511819019MK3F;13/08/2024;9;1.7
ES0031105511819012LM0G;13/08/2024;9;0.812
ES0031105511819013KF1L;13/08/2024;9;1.7
ES0031105511811032KD2N;13/08/2024;9;2.655
ES0022105511819019MK3F;13/08/2024;10;1.387
ES0031105511819012LM0G;13/08/2024;10;0.667
ES0031105511819013KF1L;13/08/2024;10;1.387
ES0031105511811032KD2N;13/08/2024;10;1.461
ES0022105511819019MK3F;13/08/2024;11;0.911
ES0031105511819012LM0G;13/08/2024;11;0.562
ES0031105511819013KF1L;13/08/2024;11;0.911
ES0031105511811032KD2N;13/08/2024;11;1.893
ES0022105511819019MK3F;13/08/2024;12;1.133
ES0031105511819012LM0G;13/08/2024;12;0.798
ES0031105511819013KF1L;13/08/2024;12;1.133
ES0031105511811032KD2N;13/08/2024;12;1.544
ES0022105511819019MK3F;13/08/2024;13;1.614
ES0031105511819012LM0G;13/08/2024;13;0.811
ES0031105511819013KF1L;13/08/2024;13;1.614
ES0031105511811032KD2N;13/08/2024;13;2.54
ES0022105511819019MK3F;13/08/2024;14;0.946
ES0031105511819012LM0G;13/08/2024;14;0.225
ES0031105511819013KF1L;13/08/2024;14;0.946
ES0031105511811032KD2N;13/08/2024;14;1.478
ES0022105511819019MK3F;13/08/2024;15;1.058
ES0031105511819012LM0G;13/08/2024;15;0.768
ES0031105511819013KF1L;13/08/2024;15;1.058
ES0031105511811032KD2N;13/08/2024;15;1.304
ES0022105511819019MK3F;13/08/2024;16;1.195
ES0031105511819012LM0G;13/08/2024;16;1.057
ES0031105511819013KF1L;13/08/2024;16;1.195
ES0031105511811032KD2N;13/08/2024;16;1.743
ES0022105511819019MK3F;13/08/2024;17;1.109
ES0031105511819012LM0G;13/08/2024;17;0.664
ES0031105511819013KF1L;13/08/2024;17;1.109
ES0031105511811032KD2N;13/08/2024;17;1.799
ES0022105511819019MK3F;13/08/2024;18;2.131
ES0031105511819012LM0G;13/08/2024;18;1.157
ES0031105511819013KF1L;13/08/2024;18;2.131
ES0031105511811032KD2N;13/08/2024;18;3.033
ES0022105511819019MK3F;13/08/2024;19;1.577
ES0031105511819012LM0G;13/08/2024;19;0.803
ES0031105511819013KF1L;13/08/2024;19;1.577
ES0031105511811032KD2N;13/08/2024;19;1.865
ES0022105511819019MK3F;13/08/2024;20;0.576
ES0031105511819012LM0G;13/08/2024;20;0.27
ES0031105511819013KF1L;13/08/2024;20;0.576
ES0031105511811032KD2N;13/08/2024;20;1.01
ES0022105511819019MK3F;13/08/2024;21;0.56
ES0031105511819012LM0G;13/08/2024;21;0.427
ES0031105511819013KF1L;13/08/2024;21;0.56
ES0031105511811032KD2N;13/08/2024;21;1.091
ES0022105511819019MK3F;13/08/2024;22;2.932
ES0031105511819012LM0G;13/08/2024;22;2.338
ES0031105511819013KF1L;13/08/2024;22;2.932
ES0031105511811032KD2N;13/08/2024;22;2.972
ES0022105511819019MK3F;13/08/2024;23;1.763
ES0031105511819012LM0G;13/08/2024;23;0.768
ES0031105511819013KF1L;13/08/2024;23;1.763
ES0031105511811032KD2N;13/08/2024;23;2.68
ES0022105511819019MK3F;13/08/2024;24;1.59
ES0031105511819012LM0G;13/08/2024;24;1.065
ES0031105511819013KF1L;13/08/2024;24;1.59
ES0031105511811032KD2N;13/08/2024;24;1.818
ES0022105511819019MK3F;14/08/2024;1;0.479
ES0031105511819012LM0G;14/08/2024;1;0.228
ES0031105511819013KF1L;14/08/2024;1;0.479
ES0031105511811032KD2N;14/08/2024;1;0.83
ES0022105511819019MK3F;14/08/2024;2;0.903
ES0031105511819012LM0G;14/08/2024;2;0.614
ES0031105511819013KF1L;14/08/2024;2;0.903
ES0031105511811032KD2N;14/08/2024;2;1.489
ES0022105511819019MK3F;14/08/2024;3;1.069
ES0031105511819012LM0G;14/08/2024;3;0.402
ES0031105511819013KF1L;14/08/2024;3;1.069
ES0031105511811032KD2N;14/08/2024;3;1.662
ES0022105511819019MK3F;14/08/2024;4;0.987
ES0031105511819012LM0G;14/08/2024;4;0.643
ES0031105511819013KF1L;14/08/2024;4;0.987
ES0031105511811032KD2N;14/08/2024;4;1.777
ES0022105511819019MK3F;14/08/2024;5;1.241
ES0031105511819012LM0G;14/08/2024;5;1.106
ES0031105511819013KF1L;14/08/2024;5;1.241
ES0031105511811032KD2N;14/08/2024;5;2.076
ES0022105511819019MK3F;14/08/2024;6;0.35
ES0031105511819012LM0G;14/08/2024;6;0.324
ES0031105511819013KF1L;14/08/2024;6;0.35
ES0031105511811032KD2N;14/08/2024;6;0.353
ES0022105511819019MK3F;14/08/2024;7;1.342
ES0031105511819012LM0G;14/08/2024;7;0.593
ES0031105511819013KF1L;14/08/2024;7;1.342
ES0031105511811032KD2N;14/08/2024;7;2.253
ES0022105511819019MK3F;14/08/2024;8;0.282
